CODE_UAI,CODE_NATURE,NOM_ETABLISSEMENT,ANNEE_SCOLAIRE,MULTI_RYTHME,LUNDI_MATIN_DEBUT,LUNDI_MATIN_FIN,LUNDI_APRES_MIDI_DEBUT,LUNDI_APRES_MIDI_FIN,MARDI_MATIN_DEBUT,MARDI_MATIN_FIN,MARDI_APRES_MIDI_DEBUT,MARDI_APRES_MIDI_FIN,MERCREDI_MATIN_DEBUT,MERCREDI_MATIN_FIN,JEUDI_MATIN_DEBUT,JEUDI_MATIN_FIN,JEUDI_APRES_MIDI_DEBUT,JEUDI_APRES_MIDI_FIN,VENDREDI_MATIN_DEBUT,VENDREDI_MATIN_FIN,VENDREDI_APRES_MIDI_DEBUT,VENDREDI_APRES_MIDI_FIN,SAMEDI_MATIN_DEBUT,SAMEDI_MATIN_FIN,code_commune,COMMUNE,ACADEMIE,DEPARTEMENT,libelle_region,code_region,CODE_DEPARTEMENT,latitude,longitude,position
0390744X,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE L'ABBAYE,2020-2021,N,08:30,11:45,13:45,15:45,08:30,11:45,13:45,15:45,08:30,11:30,08:30,11:45,13:45,15:45,08:30,11:45,13:45,15:45,,,39258,Grande-Rivière Château,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.5345732494711,5.921566959915361,"46.5345732494711, 5.921566959915361"
0390768Y,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,15:45,08:30,11:30,13:30,15:45,08:30,11:30,08:30,11:30,13:30,15:45,08:30,11:30,13:30,15:45,,,39275,Lamoura,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.39635415868312,5.965260595994171,"46.39635415868312, 5.965260595994171"
0390769Z,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39283,Lavancia-Epercy,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.330096264428626,5.680020075082614,"46.330096264428626, 5.680020075082614"
0390769Z,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:20,11:20,13:20,16:20,08:20,11:20,13:20,16:20,,,08:20,11:20,13:20,16:20,08:20,11:20,13:20,16:20,,,39283,Lavancia-Epercy,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.33009626,5.680020075,"46.330096264428626, 5.680020075082614"
0390794B,MATERNELLE,ECOLE MATERNELLE PUBLIQUE ORGELET MAT,2020-2021,N,09:30,11:45,13:45,16:00,08:30,11:45,13:45,16:00,08:30,11:30,08:30,11:45,13:45,16:00,08:30,11:45,13:45,16:00,,,39397,Orgelet,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.520235686289084,5.610760381877118,"46.520235686289084, 5.610760381877118"
0390794B,MATERNELLE,ECOLE MATERNELLE PUBLIQUE ORGELET MAT,2025-2026,N,09:30,11:45,13:45,16:00,08:30,11:45,13:45,16:00,08:30,11:30,08:30,11:45,13:45,16:00,08:30,11:45,13:45,16:00,,,39397,Orgelet,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.52023569,5.610760382,"46.520235686289084, 5.610760381877118"
0390795C,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2020-2021,N,08:40,11:55,13:50,15:50,08:40,11:55,13:50,15:50,08:40,11:40,08:40,11:55,13:50,15:50,08:40,11:55,13:50,15:50,,,39487,Saint-Laurent-en-Grandvaux,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.57550569338567,5.960869682604562,"46.57550569338567, 5.960869682604562"
0390815Z,ELEMENTAIRE,ECOLE PRIMAIRE LONS BERNARD CLAVEL,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39300,Lons-le-Saunier,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.66825919,5.545309357,"46.6682591852172, 5.545309356966522"
0390891G,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2025-2026,N,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,39470,Les Rousses,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.48332442,6.057559765,"46.48332441501053, 6.057559764891234"
0390896M,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2025-2026,O,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39154,Clairvaux-les-Lacs,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.57504032,5.75449959,"46.57504032038002, 5.75449958989335"
0390900S,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE VOLTAIRE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39500,Salins-les-Bains,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.938724619551024,5.8787403409155345,"46.938724619551024, 5.8787403409155345"
0390901T,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE AVIGNONNETS,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39478,Saint-Claude,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.39634943,5.859850645,"46.39634942682651, 5.859850645082176"
0390910C,MATERNELLE,ECOLE MATERNELLE PUBLIQUE LONS JEAN JACQUES ROUSSEAU MAT,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39300,Lons-le-Saunier,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.68005832,5.569580557,"46.68005831866025, 5.56958055731899"
0390911D,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2020-2021,N,08:30,12:00,13:45,16:15,08:30,12:00,13:45,16:15,,,08:30,12:00,13:45,16:15,08:30,12:00,13:45,16:15,,,39476,Saint-Aubin,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.03186631081828,5.329840341826515,"47.03186631081828, 5.329840341826515"
0390925U,MATERNELLE,ECOLE PRIMAIRE,2020-2021,N,08:30,11:45,13:35,16:20,08:30,11:45,13:35,16:20,,,08:30,11:45,13:35,16:20,08:30,11:45,13:35,16:20,,,39323,Menotey,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.16101619104532,5.497830665159699,"47.16101619104532, 5.497830665159699"
0390928X,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2020-2021,N,08:15,11:15,13:45,16:00,08:15,11:15,13:45,16:00,08:15,11:15,08:15,11:15,13:45,16:00,08:15,11:15,13:45,16:00,,,39286,Lavans-lès-Saint-Claude,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.38332634382374,5.77915953219784,"46.38332634382374, 5.77915953219784"
0390928X,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2025-2026,N,08:15,11:15,13:45,16:00,08:15,11:15,13:45,16:00,08:15,11:15,08:15,11:15,13:45,16:00,08:15,11:15,13:45,16:00,,,39286,Lavans-lès-Saint-Claude,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.38370281,5.778685234,"46.383702814706915, 5.778685234036163"
0390945R,MATERNELLE,ECOLE MATERNELLE PUBLIQUE SORBIERS,2025-2026,N,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,39198,Dole,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.07416794,5.465340589,"47.07416793670981, 5.465340589377415"
0390974X,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE SORBIERS,2025-2026,N,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,39198,Dole,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.07472376,5.465760227,"47.074723756158605, 5.465760227317525"
0391052G,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE JEAN JAURES,2020-2021,N,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,39101,Champvans,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.105842639210245,5.435089394756752,"47.105842639210245, 5.435089394756752"
0391052G,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE JEAN JAURES,2020-2021,N,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,39101,Champvans,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.105842639210245,5.435089394756752,"47.105842639210245, 5.435089394756752"
0391062T,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE BEAUREGARD,2020-2021,N,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,39198,Dole,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.084819891056625,5.483489535771496,"47.084819891056625, 5.483489535771496"
0391065W,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE PAUL LANGEVIN,2025-2026,N,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,39189,Damparis,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.06995169,5.415739706,"47.06995168682673, 5.415739706445661"
0391069A,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,39405,Parcey,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.023219825257016,5.485210436554098,"47.023219825257016, 5.485210436554098"
0391082P,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39171,Courlaoux,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.66534573,5.464819553,"46.66534573094508, 5.464819553360521"
0391083R,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE HAUTEROCHE,2020-2021,N,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,39177,Hauteroche,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.68600035065176,5.659740385748031,"46.68600035065176, 5.659740385748031"
0391084S,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,09:00,12:00,14:00,17:00,09:00,12:00,14:00,17:00,,,09:00,12:00,14:00,17:00,09:00,12:00,14:00,17:00,,,39194,Desnes,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.76368763,5.474509607,"46.76368763295134, 5.474509607423404"
0391085T,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:45,12:00,13:45,16:30,08:45,12:00,13:45,16:30,,,08:45,12:00,13:45,16:30,08:45,12:00,13:45,16:30,,,39379,Nance,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.73991339621448,5.425879543969465,"46.73991339621448, 5.425879543969465"
0391097F,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE,2020-2021,N,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,08:30,12:00,14:00,16:30,08:30,12:00,14:00,16:30,,,39233,Foucherans,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.0826108680209,5.451699842597224,"47.0826108680209, 5.451699842597224"
0391097F,MATERNELLE,ECOLE PRIMAIRE,2025-2026,N,08:20,11:50,13:50,16:20,08:20,11:50,13:50,16:20,,,08:20,11:50,13:50,16:20,08:20,11:50,13:50,16:20,,,39233,Foucherans,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.08256272,5.45142205,"47.08256271626805, 5.451422050452145"
0391129R,ELEMENTAIRE,ECOLE ELEMENTAIRE APPLICATION LONS RICHEBOURG ELEM,2020-2021,N,08:30,11:45,14:00,16:00,08:30,11:45,14:00,16:00,08:30,11:30,08:30,11:45,14:00,16:00,08:30,11:45,14:00,16:00,,,39300,Lons-le-Saunier,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.67821341136807,5.558049403704746,"46.67821341136807, 5.558049403704746"
0391135X,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE SAINT AMOUR MARIUS PICQUAND EL,2020-2021,N,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,39475,Saint-Amour,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.44069844198,5.340239894542136,"46.44069844198, 5.340239894542136"
0391142E,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39370,Mouchard,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.97635408,5.79768056,"46.976354082641855, 5.797680560022731"
0391142E,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39370,Mouchard,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.97635408,5.79768056,"46.976354082641855, 5.797680560022731"
0391167G,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE JULES VERNE,2020-2021,N,08:30,11:30,13:25,16:25,08:30,11:30,13:25,16:25,,,08:30,11:30,13:25,16:25,08:30,11:30,13:25,16:25,,,39225,Le Fied,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.766019098680054,5.719609374622398,"46.766019098680054, 5.719609374622398"
0391207A,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,09:00,12:00,14:00,16:15,09:00,12:00,14:00,16:15,09:00,12:00,09:00,12:00,14:00,16:15,09:00,12:00,14:00,16:15,,,39301,Loulle,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.70509821,5.877060518,"46.705098214454814, 5.8770605178601185"
0390126A,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:30,12:00,13:45,16:15,08:30,12:00,13:45,16:15,,,08:30,12:00,13:45,16:15,08:30,12:00,13:45,16:15,,,39199,Domblans,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.76520965,5.597517197,"46.765209652277065, 5.597517196820808"
0390134J,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,39349,Montain,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.72013901,5.580259557,"46.72013900558187, 5.580259556981116"
0390140R,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:50,16:50,08:30,11:30,13:50,16:50,,,08:30,11:30,13:50,16:50,08:30,11:30,13:50,16:50,,,39582,Voiteur,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.75428971599516,5.610680180796564,"46.75428971599516, 5.610680180796564"
0390145W,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE AROMAS,2020-2021,N,08:30,11:45,13:45,15:45,08:30,11:45,13:45,15:45,08:30,11:30,08:30,11:45,13:45,15:45,08:30,11:45,13:45,15:45,,,39018,Aromas,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.291980747140144,5.482445260926337,"46.291980747140144, 5.482445260926337"
0390145W,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE AROMAS,2025-2026,N,08:30,11:45,13:45,15:45,08:30,11:45,13:45,15:45,08:30,11:30,08:30,11:45,13:45,15:45,08:30,11:45,13:45,15:45,,,39018,Aromas,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.29198075,5.482445261,"46.291980747140144, 5.482445260926337"
